id,annee,sexe,age,tranche_age,annee_naissance,categorie_socioprofessionnelle,region,niveau_etudes,origine,salaire_annuel_brut
4155,2023,Femme,45,45-54,1978,Retraités,Bretagne,"Bac+2 (DUT, BTS)",Amérique et Océanie,28782
4156,2023,Femme,41,35-44,1982,Professions intermédiaires,DOM-TOM,Sans diplôme,Amérique et Océanie,31760
4157,2023,Homme,34,25-34,1989,Employés,Hauts-de-France,Bac+5 (Master),Asie,40237
4158,2023,Femme,55,55-65,1968,Sans activité professionnelle,Bretagne,Bac+8 et plus (Doctorat),Afrique Subsaharienne,33586
4159,2023,Homme,37,35-44,1986,"Artisans, commerçants, chefs d'entreprise",Occitanie,Bac+5 (Master),Afrique du Nord,32324
4160,2023,Femme,31,25-34,1992,Ouvriers,Grand Est,Bac+8 et plus (Doctorat),France métropolitaine,38129
4161,2023,Homme,35,35-44,1988,Retraités,Normandie,Brevet des collèges,DOM-TOM,46949
4162,2023,Homme,78,65+,1945,Ouvriers,DOM-TOM,CAP ou BEP,Afrique Subsaharienne,35350
4163,2023,Homme,63,55-65,1960,Professions intermédiaires,Bretagne,Bac+5 (Master),Afrique du Nord,33673
4164,2023,Homme,64,55-65,1959,Ouvriers,Provence-Alpes-Côte d'Azur,Baccalauréat,Afrique du Nord,41541
4165,2023,Femme,45,45-54,1978,Professions intermédiaires,Normandie,Bac+3 (Licence),France métropolitaine,31452
4166,2023,Femme,78,65+,1945,Ouvriers,DOM-TOM,CAP ou BEP,Europe,33805
4167,2023,Homme,47,45-54,1976,Sans activité professionnelle,Bretagne,Bac+8 et plus (Doctorat),France métropolitaine,35796
4168,2023,Homme,25,25-34,1998,Sans activité professionnelle,Corse,Bac+5 (Master),Asie,36931
4169,2023,Femme,71,65+,1952,Sans activité professionnelle,Bretagne,Baccalauréat,France métropolitaine,38277
4170,2023,Homme,73,65+,1950,Ouvriers,Auvergne-Rhône-Alpes,Sans diplôme,Amérique et Océanie,37824
4171,2023,Femme,36,35-44,1987,Professions intermédiaires,Occitanie,Bac+3 (Licence),Afrique du Nord,30881
4172,2023,Homme,53,45-54,1970,Professions intermédiaires,Grand Est,Bac+8 et plus (Doctorat),Asie,38026
4173,2023,Femme,43,35-44,1980,Agriculteurs exploitants,Occitanie,CAP ou BEP,Afrique Subsaharienne,34765
4174,2023,Femme,53,45-54,1970,Ouvriers,Normandie,"Bac+2 (DUT, BTS)",Europe,30243
4175,2023,Femme,69,65+,1954,Employés,Pays de la Loire,Bac+5 (Master),France métropolitaine,37391
4176,2023,Femme,53,45-54,1970,Cadres et professions intellectuelles supérieures,Provence-Alpes-Côte d'Azur,CAP ou BEP,DOM-TOM,31600
4177,2023,Femme,42,35-44,1981,"Artisans, commerçants, chefs d'entreprise",Occitanie,Baccalauréat,Asie,28819
4178,2023,Femme,77,65+,1946,Sans activité professionnelle,Bretagne,CAP ou BEP,Asie,30100
4179,2023,Femme,23,18-24,2000,Retraités,Pays de la Loire,"Bac+2 (DUT, BTS)",Asie,32032
4180,2023,Homme,53,45-54,1970,"Artisans, commerçants, chefs d'entreprise",Normandie,Brevet des collèges,DOM-TOM,45285
4181,2023,Femme,76,65+,1947,"Artisans, commerçants, chefs d'entreprise",Centre-Val de Loire,Brevet des collèges,Afrique du Nord,34476
4182,2023,Homme,21,18-24,2002,Ouvriers,Nouvelle-Aquitaine,Bac+8 et plus (Doctorat),Europe,43261
4183,2023,Femme,24,18-24,1999,Sans activité professionnelle,Occitanie,"Bac+2 (DUT, BTS)",Europe,38252
4184,2023,Femme,68,65+,1955,"Artisans, commerçants, chefs d'entreprise",Auvergne-Rhône-Alpes,Bac+3 (Licence),Afrique du Nord,38413
4185,2023,Homme,63,55-65,1960,Retraités,Île-de-France,Bac+8 et plus (Doctorat),Asie,46867
4186,2023,Femme,63,55-65,1960,Cadres et professions intellectuelles supérieures,Grand Est,Bac+3 (Licence),DOM-TOM,38455
4187,2023,Homme,81,65+,1942,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,CAP ou BEP,Europe,36327
4188,2023,Femme,54,45-54,1969,Ouvriers,Pays de la Loire,Brevet des collèges,Asie,31320
4189,2023,Homme,34,25-34,1989,Professions intermédiaires,Île-de-France,Brevet des collèges,Afrique Subsaharienne,35474
4190,2023,Femme,49,45-54,1974,Ouvriers,Pays de la Loire,Sans diplôme,France métropolitaine,36489
4191,2023,Femme,27,25-34,1996,Agriculteurs exploitants,Pays de la Loire,Baccalauréat,DOM-TOM,33409
4192,2023,Femme,22,18-24,2001,Professions intermédiaires,Corse,Bac+3 (Licence),France métropolitaine,36201
4193,2023,Homme,43,35-44,1980,Agriculteurs exploitants,Centre-Val de Loire,CAP ou BEP,Europe,32173
4194,2023,Femme,50,45-54,1973,Professions intermédiaires,Normandie,CAP ou BEP,Afrique du Nord,26834
4195,2023,Homme,77,65+,1946,Agriculteurs exploitants,Occitanie,Brevet des collèges,Asie,35870
4196,2023,Homme,35,35-44,1988,Employés,DOM-TOM,Brevet des collèges,DOM-TOM,40899
4197,2023,Homme,78,65+,1945,Sans activité professionnelle,Bourgogne-Franche-Comté,Bac+8 et plus (Doctorat),Amérique et Océanie,43191
4198,2023,Homme,62,55-65,1961,Professions intermédiaires,Centre-Val de Loire,Brevet des collèges,Amérique et Océanie,43530
4199,2023,Femme,41,35-44,1982,Agriculteurs exploitants,Pays de la Loire,"Bac+2 (DUT, BTS)",Asie,38886
4200,2023,Femme,41,35-44,1982,Employés,Nouvelle-Aquitaine,Bac+5 (Master),Europe,30112
4201,2023,Femme,51,45-54,1972,Professions intermédiaires,Corse,Baccalauréat,Europe,28039
4202,2023,Homme,37,35-44,1986,"Artisans, commerçants, chefs d'entreprise",Bretagne,Bac+8 et plus (Doctorat),France métropolitaine,47682
4203,2023,Homme,57,55-65,1966,Cadres et professions intellectuelles supérieures,Centre-Val de Loire,"Bac+2 (DUT, BTS)",France métropolitaine,34285
4204,2023,Femme,73,65+,1950,Sans activité professionnelle,Nouvelle-Aquitaine,Bac+8 et plus (Doctorat),Amérique et Océanie,27573
4205,2023,Homme,76,65+,1947,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,Brevet des collèges,Afrique Subsaharienne,43113
4206,2023,Femme,25,25-34,1998,Ouvriers,Bourgogne-Franche-Comté,CAP ou BEP,Afrique Subsaharienne,37438
4207,2023,Homme,45,45-54,1978,Professions intermédiaires,Centre-Val de Loire,Sans diplôme,Asie,33800
4208,2023,Homme,68,65+,1955,Professions intermédiaires,Pays de la Loire,Baccalauréat,Asie,32165
4209,2023,Homme,66,65+,1957,Employés,Nouvelle-Aquitaine,Baccalauréat,Amérique et Océanie,46943
4210,2023,Homme,62,55-65,1961,Agriculteurs exploitants,Auvergne-Rhône-Alpes,Sans diplôme,Europe,38109
4211,2023,Femme,32,25-34,1991,Retraités,Occitanie,Sans diplôme,Europe,39376
4212,2023,Femme,51,45-54,1972,Ouvriers,Hauts-de-France,Bac+3 (Licence),Afrique du Nord,37394
4213,2023,Femme,67,65+,1956,Cadres et professions intellectuelles supérieures,Hauts-de-France,Bac+5 (Master),Afrique du Nord,35706
4214,2023,Homme,53,45-54,1970,Retraités,Grand Est,Baccalauréat,DOM-TOM,32258
4215,2023,Homme,71,65+,1952,Agriculteurs exploitants,Île-de-France,Baccalauréat,Afrique du Nord,40178
4216,2023,Femme,45,45-54,1978,Ouvriers,Auvergne-Rhône-Alpes,CAP ou BEP,Amérique et Océanie,28454
4217,2023,Homme,72,65+,1951,Retraités,Occitanie,"Bac+2 (DUT, BTS)",Amérique et Océanie,39011
4218,2023,Homme,48,45-54,1975,Retraités,Grand Est,Bac+8 et plus (Doctorat),Afrique Subsaharienne,47148
4219,2023,Femme,69,65+,1954,"Artisans, commerçants, chefs d'entreprise",Bourgogne-Franche-Comté,Bac+5 (Master),Afrique Subsaharienne,33542
4220,2023,Homme,53,45-54,1970,"Artisans, commerçants, chefs d'entreprise",Normandie,"Bac+2 (DUT, BTS)",DOM-TOM,41553
4221,2023,Homme,51,45-54,1972,"Artisans, commerçants, chefs d'entreprise",Occitanie,Baccalauréat,Afrique Subsaharienne,36341
4222,2023,Homme,45,45-54,1978,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,CAP ou BEP,Afrique Subsaharienne,32825
4223,2023,Homme,48,45-54,1975,Ouvriers,DOM-TOM,Brevet des collèges,Asie,35901
4224,2023,Femme,72,65+,1951,Employés,Corse,Brevet des collèges,Asie,37470
4225,2023,Homme,39,35-44,1984,Cadres et professions intellectuelles supérieures,Normandie,"Bac+2 (DUT, BTS)",Amérique et Océanie,42913
4226,2023,Femme,39,35-44,1984,Sans activité professionnelle,Auvergne-Rhône-Alpes,"Bac+2 (DUT, BTS)",Asie,39132
4227,2023,Femme,47,45-54,1976,Ouvriers,Auvergne-Rhône-Alpes,Sans diplôme,Afrique Subsaharienne,35438
4228,2023,Femme,61,55-65,1962,Agriculteurs exploitants,Provence-Alpes-Côte d'Azur,Brevet des collèges,Asie,34229
4229,2023,Homme,63,55-65,1960,Sans activité professionnelle,Auvergne-Rhône-Alpes,Bac+5 (Master),Amérique et Océanie,31993
4230,2023,Homme,70,65+,1953,Professions intermédiaires,Provence-Alpes-Côte d'Azur,Sans diplôme,DOM-TOM,32281
4231,2023,Femme,24,18-24,1999,Employés,Île-de-France,Bac+5 (Master),Afrique Subsaharienne,27210
4232,2023,Homme,54,45-54,1969,Agriculteurs exploitants,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Asie,36095
4233,2023,Femme,31,25-34,1992,Cadres et professions intellectuelles supérieures,Bourgogne-Franche-Comté,Brevet des collèges,DOM-TOM,30945
4234,2023,Femme,71,65+,1952,Employés,Bretagne,Baccalauréat,DOM-TOM,34133
4235,2023,Femme,38,35-44,1985,Employés,Île-de-France,CAP ou BEP,Afrique du Nord,39204
4236,2023,Homme,39,35-44,1984,Cadres et professions intellectuelles supérieures,Occitanie,Baccalauréat,Asie,42923
4237,2023,Femme,58,55-65,1965,"Artisans, commerçants, chefs d'entreprise",Bourgogne-Franche-Comté,Bac+8 et plus (Doctorat),Amérique et Océanie,33887
4238,2023,Homme,55,55-65,1968,Retraités,Normandie,Brevet des collèges,DOM-TOM,32886
4239,2023,Homme,51,45-54,1972,Professions intermédiaires,Bretagne,"Bac+2 (DUT, BTS)",Afrique du Nord,36845
4240,2023,Femme,30,25-34,1993,Employés,Normandie,Brevet des collèges,Afrique du Nord,29666
4241,2023,Femme,27,25-34,1996,Ouvriers,DOM-TOM,Sans diplôme,Afrique du Nord,33088
4242,2023,Femme,29,25-34,1994,Agriculteurs exploitants,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Europe,31639
4243,2023,Homme,24,18-24,1999,Ouvriers,Bourgogne-Franche-Comté,CAP ou BEP,Afrique du Nord,38485
4244,2023,Femme,45,45-54,1978,Agriculteurs exploitants,Centre-Val de Loire,Sans diplôme,Asie,36859
4245,2023,Femme,32,25-34,1991,Retraités,Île-de-France,Baccalauréat,France métropolitaine,28690
4246,2023,Homme,33,25-34,1990,"Artisans, commerçants, chefs d'entreprise",Centre-Val de Loire,Bac+3 (Licence),Asie,34548
4247,2023,Femme,84,65+,1939,"Artisans, commerçants, chefs d'entreprise",DOM-TOM,Baccalauréat,France métropolitaine,34149
4248,2023,Homme,57,55-65,1966,Cadres et professions intellectuelles supérieures,Grand Est,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,46760
4249,2023,Homme,23,18-24,2000,Agriculteurs exploitants,Bretagne,Bac+3 (Licence),Amérique et Océanie,46535
4250,2023,Homme,65,65+,1958,Retraités,Île-de-France,Brevet des collèges,Afrique du Nord,47781
4251,2023,Femme,25,25-34,1998,Cadres et professions intellectuelles supérieures,Centre-Val de Loire,"Bac+2 (DUT, BTS)",France métropolitaine,35068
4252,2023,Femme,44,35-44,1979,Sans activité professionnelle,Hauts-de-France,CAP ou BEP,Afrique Subsaharienne,37810
4253,2023,Femme,76,65+,1947,Employés,Auvergne-Rhône-Alpes,Bac+3 (Licence),Afrique du Nord,31381
4254,2023,Homme,67,65+,1956,Sans activité professionnelle,Grand Est,CAP ou BEP,Amérique et Océanie,32054
4255,2023,Femme,64,55-65,1959,Ouvriers,Auvergne-Rhône-Alpes,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,32379
4256,2023,Homme,59,55-65,1964,Agriculteurs exploitants,Bretagne,Brevet des collèges,Asie,38103
4257,2023,Homme,55,55-65,1968,Ouvriers,Bretagne,"Bac+2 (DUT, BTS)",Europe,40206
4258,2023,Homme,32,25-34,1991,Agriculteurs exploitants,Normandie,Brevet des collèges,Asie,45604
4259,2023,Homme,29,25-34,1994,Employés,Centre-Val de Loire,Bac+3 (Licence),France métropolitaine,43511
4260,2023,Femme,48,45-54,1975,Agriculteurs exploitants,Occitanie,Bac+3 (Licence),Afrique Subsaharienne,39260
4261,2023,Homme,25,25-34,1998,"Artisans, commerçants, chefs d'entreprise",Pays de la Loire,Bac+8 et plus (Doctorat),Afrique du Nord,43784
4262,2023,Femme,61,55-65,1962,Professions intermédiaires,Bourgogne-Franche-Comté,"Bac+2 (DUT, BTS)",Asie,38108
4263,2023,Femme,40,35-44,1983,"Artisans, commerçants, chefs d'entreprise",Occitanie,Bac+3 (Licence),Afrique du Nord,28090
4264,2023,Homme,49,45-54,1974,Cadres et professions intellectuelles supérieures,Grand Est,Brevet des collèges,Europe,44313
4265,2023,Femme,65,65+,1958,"Artisans, commerçants, chefs d'entreprise",Occitanie,Brevet des collèges,Europe,33893
4266,2023,Homme,29,25-34,1994,Employés,Centre-Val de Loire,Baccalauréat,DOM-TOM,32242
4267,2023,Homme,84,65+,1939,Sans activité professionnelle,Provence-Alpes-Côte d'Azur,Bac+3 (Licence),Afrique Subsaharienne,43366
4268,2023,Homme,29,25-34,1994,Retraités,Pays de la Loire,Sans diplôme,France métropolitaine,44494
4269,2023,Femme,35,35-44,1988,Employés,Auvergne-Rhône-Alpes,Brevet des collèges,DOM-TOM,32518
4270,2023,Homme,24,18-24,1999,Retraités,Nouvelle-Aquitaine,Baccalauréat,Asie,40563
4271,2023,Femme,82,65+,1941,Agriculteurs exploitants,Hauts-de-France,Bac+5 (Master),DOM-TOM,32754
4272,2023,Homme,26,25-34,1997,Retraités,Hauts-de-France,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,33580
4273,2023,Homme,82,65+,1941,Retraités,Nouvelle-Aquitaine,CAP ou BEP,Asie,45741
4274,2023,Femme,20,18-24,2003,Employés,Normandie,Sans diplôme,Amérique et Océanie,39171
4275,2023,Homme,37,35-44,1986,Sans activité professionnelle,Île-de-France,Bac+5 (Master),France métropolitaine,43362
4276,2023,Homme,20,18-24,2003,Sans activité professionnelle,Corse,Bac+5 (Master),Afrique du Nord,46906
4277,2023,Femme,33,25-34,1990,Employés,Île-de-France,Bac+3 (Licence),Amérique et Océanie,35759
4278,2023,Femme,54,45-54,1969,Ouvriers,Occitanie,Bac+8 et plus (Doctorat),Asie,34715
4279,2023,Femme,24,18-24,1999,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Brevet des collèges,Asie,36978
4280,2023,Femme,55,55-65,1968,Ouvriers,Île-de-France,Bac+5 (Master),DOM-TOM,32911
4281,2023,Femme,60,55-65,1963,Sans activité professionnelle,Île-de-France,Bac+3 (Licence),France métropolitaine,36623
4282,2023,Femme,67,65+,1956,Employés,Bourgogne-Franche-Comté,CAP ou BEP,Afrique Subsaharienne,38959
4283,2023,Femme,67,65+,1956,Retraités,Corse,"Bac+2 (DUT, BTS)",Europe,29852
4284,2023,Homme,42,35-44,1981,Professions intermédiaires,Hauts-de-France,Bac+8 et plus (Doctorat),Afrique du Nord,42542
4285,2023,Femme,44,35-44,1979,Employés,Hauts-de-France,Bac+3 (Licence),France métropolitaine,37958
4286,2023,Femme,50,45-54,1973,Cadres et professions intellectuelles supérieures,Auvergne-Rhône-Alpes,Bac+5 (Master),Amérique et Océanie,37021
4287,2023,Femme,38,35-44,1985,Ouvriers,Occitanie,"Bac+2 (DUT, BTS)",Asie,37525
4288,2023,Homme,35,35-44,1988,Sans activité professionnelle,Bourgogne-Franche-Comté,"Bac+2 (DUT, BTS)",Afrique du Nord,33553
4289,2023,Homme,29,25-34,1994,Agriculteurs exploitants,Pays de la Loire,Baccalauréat,Afrique du Nord,42236
4290,2023,Femme,41,35-44,1982,Professions intermédiaires,Grand Est,Bac+5 (Master),Afrique Subsaharienne,33580
4291,2023,Homme,31,25-34,1992,Sans activité professionnelle,Auvergne-Rhône-Alpes,Baccalauréat,Afrique du Nord,43315
4292,2023,Homme,69,65+,1954,Agriculteurs exploitants,DOM-TOM,CAP ou BEP,Asie,31981
4293,2023,Homme,29,25-34,1994,Employés,Occitanie,Sans diplôme,DOM-TOM,46762
4294,2023,Homme,82,65+,1941,Sans activité professionnelle,Île-de-France,Brevet des collèges,France métropolitaine,39378
4295,2023,Femme,67,65+,1956,Employés,Pays de la Loire,Bac+8 et plus (Doctorat),Amérique et Océanie,28641
4296,2023,Homme,37,35-44,1986,Cadres et professions intellectuelles supérieures,Hauts-de-France,"Bac+2 (DUT, BTS)",DOM-TOM,45809
4297,2023,Homme,63,55-65,1960,Agriculteurs exploitants,Auvergne-Rhône-Alpes,Sans diplôme,France métropolitaine,33697
4298,2023,Homme,38,35-44,1985,Retraités,Nouvelle-Aquitaine,Brevet des collèges,Amérique et Océanie,40124
4299,2023,Femme,74,65+,1949,Ouvriers,Bretagne,Baccalauréat,Afrique du Nord,34981
4300,2023,Homme,36,35-44,1987,Ouvriers,Pays de la Loire,"Bac+2 (DUT, BTS)",Europe,41011
4301,2023,Femme,26,25-34,1997,Sans activité professionnelle,Pays de la Loire,Baccalauréat,Amérique et Océanie,32244
4302,2023,Femme,74,65+,1949,"Artisans, commerçants, chefs d'entreprise",Grand Est,"Bac+2 (DUT, BTS)",Afrique Subsaharienne,39436
4303,2023,Homme,68,65+,1955,Professions intermédiaires,Pays de la Loire,Brevet des collèges,Afrique Subsaharienne,37175
4304,2023,Homme,38,35-44,1985,Professions intermédiaires,Provence-Alpes-Côte d'Azur,Baccalauréat,Amérique et Océanie,47839
4305,2023,Femme,22,18-24,2001,Cadres et professions intellectuelles supérieures,Occitanie,Baccalauréat,France métropolitaine,36074
4306,2023,Femme,53,45-54,1970,Retraités,Bourgogne-Franche-Comté,Brevet des collèges,Asie,29764
4307,2023,Homme,84,65+,1939,Agriculteurs exploitants,Corse,"Bac+2 (DUT, BTS)",France métropolitaine,38098
4308,2023,Femme,69,65+,1954,Ouvriers,Bourgogne-Franche-Comté,Brevet des collèges,DOM-TOM,38508
4309,2023,Femme,76,65+,1947,Retraités,Île-de-France,Bac+5 (Master),Amérique et Océanie,38854
4310,2023,Homme,20,18-24,2003,Agriculteurs exploitants,Hauts-de-France,Bac+3 (Licence),Afrique du Nord,39701
4311,2023,Femme,68,65+,1955,Ouvriers,Île-de-France,Bac+8 et plus (Doctorat),Asie,34584
4312,2023,Homme,19,18-24,2004,Retraités,Nouvelle-Aquitaine,Brevet des collèges,Afrique du Nord,32555
4313,2023,Homme,27,25-34,1996,Sans activité professionnelle,Hauts-de-France,CAP ou BEP,Europe,33661
4314,2023,Homme,39,35-44,1984,Retraités,Corse,CAP ou BEP,Afrique Subsaharienne,32827
4315,2023,Homme,38,35-44,1985,Agriculteurs exploitants,Corse,Bac+8 et plus (Doctorat),France métropolitaine,39467
4316,2023,Femme,79,65+,1944,Retraités,Grand Est,Bac+8 et plus (Doctorat),Afrique du Nord,35579
4317,2023,Homme,42,35-44,1981,Agriculteurs exploitants,Grand Est,Baccalauréat,France métropolitaine,39398
4318,2023,Femme,79,65+,1944,Retraités,Pays de la Loire,CAP ou BEP,DOM-TOM,29356
4319,2023,Femme,37,35-44,1986,"Artisans, commerçants, chefs d'entreprise",Corse,Sans diplôme,Asie,30869
4320,2023,Femme,58,55-65,1965,Retraités,Centre-Val de Loire,"Bac+2 (DUT, BTS)",Asie,36998
4321,2023,Femme,82,65+,1941,Ouvriers,Provence-Alpes-Côte d'Azur,CAP ou BEP,DOM-TOM,30377
4322,2023,Homme,71,65+,1952,Ouvriers,Occitanie,Brevet des collèges,Afrique du Nord,38400
4323,2023,Homme,27,25-34,1996,Professions intermédiaires,Corse,Bac+5 (Master),DOM-TOM,40271
4324,2023,Femme,58,55-65,1965,Ouvriers,Occitanie,Baccalauréat,Afrique du Nord,39181
4325,2023,Femme,65,65+,1958,Cadres et professions intellectuelles supérieures,Occitanie,Brevet des collèges,DOM-TOM,33439
4326,2023,Homme,76,65+,1947,Employés,Bourgogne-Franche-Comté,"Bac+2 (DUT, BTS)",Asie,43096
4327,2023,Homme,25,25-34,1998,"Artisans, commerçants, chefs d'entreprise",Grand Est,Sans diplôme,Asie,44850
4328,2023,Femme,84,65+,1939,Ouvriers,Auvergne-Rhône-Alpes,Sans diplôme,Afrique Subsaharienne,26635
4329,2023,Homme,64,55-65,1959,Agriculteurs exploitants,Normandie,Bac+3 (Licence),Afrique du Nord,35387
4330,2023,Femme,73,65+,1950,Sans activité professionnelle,DOM-TOM,CAP ou BEP,Afrique du Nord,39432
4331,2023,Homme,19,18-24,2004,Employés,Île-de-France,Bac+5 (Master),Asie,40950
4332,2023,Homme,65,65+,1958,Agriculteurs exploitants,Île-de-France,Bac+8 et plus (Doctorat),Amérique et Océanie,41685
4333,2023,Femme,22,18-24,2001,Agriculteurs exploitants,Auvergne-Rhône-Alpes,Bac+8 et plus (Doctorat),Europe,27018
4334,2023,Homme,58,55-65,1965,Professions intermédiaires,Île-de-France,Brevet des collèges,Afrique Subsaharienne,34296
4335,2023,Femme,29,25-34,1994,Professions intermédiaires,Occitanie,Bac+3 (Licence),Amérique et Océanie,37593
4336,2023,Femme,46,45-54,1977,Sans activité professionnelle,Auvergne-Rhône-Alpes,Bac+5 (Master),Europe,31015
4337,2023,Femme,22,18-24,2001,Retraités,Occitanie,Bac+8 et plus (Doctorat),Afrique du Nord,28846
4338,2023,Femme,83,65+,1940,Agriculteurs exploitants,Hauts-de-France,Bac+8 et plus (Doctorat),Asie,30171
4339,2023,Femme,70,65+,1953,"Artisans, commerçants, chefs d'entreprise",Provence-Alpes-Côte d'Azur,Sans diplôme,DOM-TOM,31174
4340,2023,Homme,26,25-34,1997,Retraités,Pays de la Loire,Bac+8 et plus (Doctorat),Afrique Subsaharienne,41604
4341,2023,Femme,27,25-34,1996,Ouvriers,DOM-TOM,Bac+5 (Master),Asie,34444
4342,2023,Femme,58,55-65,1965,Agriculteurs exploitants,Île-de-France,Bac+8 et plus (Doctorat),Asie,28956
4343,2023,Homme,59,55-65,1964,Cadres et professions intellectuelles supérieures,DOM-TOM,Bac+8 et plus (Doctorat),Europe,39933
4344,2023,Homme,54,45-54,1969,Cadres et professions intellectuelles supérieures,DOM-TOM,CAP ou BEP,France métropolitaine,33955
